aX,aY,aZ,gX,gY,gZ
0.392,-0.371,1.6059999999999999,-180.847,170.044,35.889
0.439,-0.276,1.714,-192.38299999999998,194.21400000000003,41.016000000000005
0.45299999999999996,-0.207,1.7819999999999998,-198.303,205.38299999999998,47.791000000000004
0.659,-0.201,1.9140000000000001,-197.815,201.965,52.856
0.452,0.066,1.925,-195.19,220.764,52.063
0.552,0.501,1.3419999999999999,-194.58,166.138,28.015
0.8340000000000001,0.092,1.35,-146.118,83.191,15.32
0.532,0.005,1.5219999999999998,-98.389,12.39,22.461
0.331,-0.127,1.7919999999999998,-77.271,-11.169,27.1
0.156,-0.091,1.6119999999999999,-78.125,4.883,18.738
0.363,-0.18899999999999997,1.396,-85.93799999999999,1.587,4.272
0.486,-0.266,1.287,-84.77799999999999,-29.296999999999997,5.797999999999999
0.474,-0.28300000000000003,1.4780000000000002,-82.336,-72.083,27.160999999999998
0.18600000000000003,-0.14800000000000002,1.507,-85.815,-87.34100000000001,49.316
0.034,0.021,1.526,-88.257,-91.431,45.532
0.052000000000000005,0.038,1.5730000000000002,-86.792,-65.063,46.448
0.152,0.042,1.5119999999999998,-76.111,-25.94,43.335
0.051,0.14300000000000002,1.4040000000000001,-50.842,7.568,34.851
0.045,0.111,1.266,-29.236,44.861000000000004,31.25
0.10300000000000001,0.049,1.063,-14.892999999999999,76.538,27.71
0.113,-0.028999999999999998,0.8490000000000001,-14.038,97.656,20.691
0.132,-0.08800000000000001,0.718,-18.066,111.145,16.785
0.157,-0.11199999999999999,0.6579999999999999,-25.085,112.976,15.137
0.18100000000000002,-0.11,0.636,-32.166,104.37,13.123
0.24100000000000002,-0.10099999999999999,0.662,-39.063,90.94200000000001,10.925
0.292,-0.09,0.706,-44.617,71.899,8.85
0.306,-0.09,0.752,-48.096000000000004,51.147,9.521
0.244,-0.10099999999999999,0.7609999999999999,-53.162,31.494,13.610999999999999
-0.525,-0.968,1.432,17.517,76.05,-25.391
-0.614,-1.17,1.3359999999999999,19.226,93.20100000000001,-21.79
-0.6940000000000001,-1.35,1.238,24.17,96.68,-11.841
-0.745,-1.452,1.14,29.114,90.637,4.638999999999999
-0.764,-1.587,1.044,31.372,82.947,26.366999999999997
-0.7190000000000001,-1.646,0.953,27.954,77.209,45.227
-0.677,-1.6380000000000001,0.846,19.104,71.899,62.622
-0.672,-1.5659999999999998,0.711,6.165,65.613,82.458
-0.6759999999999999,-1.442,0.613,-7.568,56.152,106.445
-0.6409999999999999,-1.254,0.542,-17.578,45.105,133.179
-0.61,-1.043,0.49,-22.949,32.471,161.804
-0.5489999999999999,-0.7809999999999999,0.406,-26.428,22.888,189.697
-0.41700000000000004,-0.375,0.26899999999999996,-29.236,18.799,213.135
-0.299,0.18899999999999997,0.114,-31.799,20.386,226.37900000000002
-0.278,0.653,0.039,-35.095,21.179000000000002,225.58599999999998
-0.22899999999999998,1.01,0.024,-42.48,16.846,215.576
-0.12300000000000001,1.275,0.027000000000000003,-49.193999999999996,11.719000000000001,205.688
-0.10800000000000001,1.465,0.042,-47.24100000000001,11.536,198.669
-0.192,1.607,0.03,-37.537,16.174,189.08700000000002
-0.20800000000000002,1.696,-0.064,-29.906999999999996,25.635,180.237
-0.185,1.835,-0.111,-34.912,25.451999999999998,183.105
-0.001,2.116,0.008,-52.611999999999995,5.553999999999999,203.43
0.242,2.414,0.33399999999999996,-76.965,-29.358,223.81599999999997
0.449,2.6430000000000002,0.851,-102.96600000000001,-69.824,219.727
0.795,2.7760000000000002,1.453,-119.507,-85.815,193.97
1.105,2.7510000000000003,1.9580000000000002,-114.99,-66.77199999999999,160.217
1.331,2.668,2.1069999999999998,-88.135,-25.33,121.948
1.386,2.444,1.955,-41.443000000000005,23.987,81.543
1.225,2.109,1.614,7.385,53.711000000000006,38.33
1.002,1.791,1.274,45.288000000000004,56.519,-4.272
0.789,1.5019999999999998,1.0,71.533,39.917,-36.743
0.537,1.249,0.8190000000000001,87.708,11.169,-57.373000000000005
0.37200000000000005,1.131,0.6970000000000001,93.384,-17.029,-74.097
0.235,1.07,0.618,91.492,-36.376999999999995,-85.022
0.162,1.018,0.562,85.205,-43.518,-92.346
0.134,0.948,0.531,77.393,-35.339,-96.31299999999999
0.11800000000000001,0.922,0.51,65.979,-20.752,-97.9
0.078,0.92,0.514,50.354,-8.179,-99.54799999999999
0.006,0.9420000000000001,0.555,37.17,-1.3430000000000002,-99.304
0.011000000000000001,1.006,0.639,30.761999999999997,1.465,-95.459
0.078,1.0390000000000001,0.737,32.654,1.709,-92.896
0.111,1.058,0.818,44.25,-2.563,-94.238
0.11900000000000001,0.997,0.853,61.583999999999996,-8.362,-97.53399999999999
0.07200000000000001,0.9059999999999999,0.835,79.834,-9.705,-100.037
0.027999999999999997,0.8270000000000001,0.76,93.93299999999999,-6.042000000000001,-101.257
0.008,0.753,0.674,100.586,-1.892,-100.464
0.015,0.647,0.61,99.73100000000001,-1.526,-99.976
0.002,0.5329999999999999,0.581,92.22399999999999,-5.188,-100.708
0.026000000000000002,0.4,0.585,79.285,-11.292,-102.295
0.035,0.245,0.573,61.89,-14.709000000000001,-103.39399999999999
0.044000000000000004,0.066,0.5589999999999999,42.542,-17.151,-104.736
0.055999999999999994,-0.10800000000000001,0.569,24.719,-23.375999999999998,-105.774
0.055,-0.237,0.595,10.742,-32.471,-103.76
0.002,-0.28600000000000003,0.664,1.3430000000000002,-42.786,-97.16799999999999
-0.057999999999999996,-0.316,0.779,-3.662,-54.626000000000005,-87.036
-0.10099999999999999,-0.37200000000000005,0.863,-2.6860000000000004,-62.073,-76.172
-0.158,-0.374,0.9209999999999999,0.732,-66.04,-65.063
-0.21100000000000002,-0.336,0.9790000000000001,0.8540000000000001,-71.594,-53.711000000000006
-0.264,-0.29,1.065,-3.662,-74.036,-41.809
-0.25,-0.298,1.138,-13.062000000000001,-67.505,-30.64
-0.187,-0.331,1.18,-23.499000000000002,-49.193999999999996,-21.666999999999998
-0.121,-0.366,1.2309999999999999,-32.654,-25.695999999999998,-21.79
-0.106,-0.406,1.236,-37.17,0.366,-31.006
-0.12300000000000001,-0.47,1.216,-33.936,25.513,-43.457
-0.175,-0.514,1.195,-24.78,46.448,-51.636
-0.179,-0.594,1.177,-15.869000000000002,56.03,-55.968999999999994
-0.203,-0.6609999999999999,1.166,-11.536,54.993,-60.974
-0.265,-0.682,1.163,-9.705,48.828,-65.186
-0.326,-0.716,1.182,-5.492999999999999,43.88399999999999,-64.02600000000001
-0.369,-0.763,1.1909999999999998,-0.6709999999999999,40.588,-56.03
-0.392,-0.81,1.173,1.526,38.147,-46.997
-0.413,-0.8490000000000001,1.151,1.3430000000000002,36.376999999999995,-39.49
-0.42200000000000004,-0.847,1.121,-0.183,36.071999999999996,-30.823
-0.40399999999999997,-0.836,1.083,-3.052,37.109,-20.264
-0.364,-0.7829999999999999,1.037,-7.08,38.635,-8.118
-0.29100000000000004,-0.732,1.001,-12.207,38.635,2.8080000000000003
-0.209,-0.667,0.971,-17.456,36.499,13.915999999999999
-0.124,-0.5539999999999999,0.9540000000000001,-23.01,30.396,24.901999999999997
-0.018000000000000002,-0.414,0.9440000000000001,-27.344,20.874000000000002,33.936
0.073,-0.294,0.987,-26.916999999999998,10.193,38.574
0.114,-0.198,1.043,-20.752,0.183,38.757
0.153,-0.142,1.044,-10.193,-5.066,35.156
0.182,-0.115,1.012,2.38,-4.333,29.48
0.179,-0.111,0.981,12.695,-3.845,24.596999999999998
0.155,-0.10099999999999999,0.958,17.761,-4.638999999999999,23.987
0.168,-0.092,0.897,19.226,-4.578,27.649
0.198,-0.07200000000000001,0.868,16.174,-7.263,31.616
0.22,-0.042,0.887,8.423,-14.038,33.446999999999996
0.231,-0.008,0.89,2.258,-18.005,35.4
0.257,0.039,0.892,-0.732,-18.982,36.865
0.27399999999999997,0.084,0.9259999999999999,-2.0140000000000002,-20.752,34.607
0.3,0.126,0.94,-1.099,-22.095,30.518
0.341,0.171,0.946,1.465,-20.874000000000002,25.818
0.35600000000000004,0.19,0.958,6.104,-19.897000000000002,18.188
0.33899999999999997,0.168,0.958,13.306,-19.653,8.667
0.31,0.138,0.946,20.63,-18.799,0.61
0.289,0.09699999999999999,0.92,26.123,-15.564,-3.784
0.267,0.073,0.904,27.893,-13.915999999999999,-7.324
0.243,0.047,0.873,26.428,-12.512,-9.583
0.24100000000000002,0.016,0.833,22.888,-8.545,-8.911
0.23399999999999999,-0.015,0.8109999999999999,17.09,-4.822,-6.348
0.228,-0.051,0.809,10.62,-3.418,-3.3569999999999998
0.231,-0.063,0.8440000000000001,4.578,-3.3569999999999998,-1.77
0.21,-0.064,0.883,0.122,-5.92,-1.6480000000000001
0.195,-0.043,0.9179999999999999,-3.418,-11.719000000000001,-1.526
0.195,-0.006,0.9590000000000001,-5.797999999999999,-20.996,-1.587
0.198,0.016,0.9990000000000001,-6.47,-28.503,-0.9159999999999999
0.187,0.04,1.043,-7.202000000000001,-34.241,-0.61
0.19399999999999998,0.091,1.078,-7.324,-37.476,-1.953
0.204,0.127,1.129,-4.15,-38.33,-5.615
0.182,0.141,1.175,1.6480000000000001,-38.147,-11.292
0.156,0.138,1.173,8.301,-34.973,-15.747
0.146,0.134,1.161,12.817,-27.649,-18.25
0.129,0.12,1.14,15.503,-18.311,-18.616
0.124,0.09300000000000001,1.112,16.479,-8.789,-17.456
0.135,0.081,1.083,16.052,-0.61,-15.075999999999999
0.14,0.068,1.047,16.785,5.188,-12.207
0.141,0.042,1.021,18.372,7.446000000000001,-9.888
0.152,0.02,1.002,18.982,6.531000000000001,-8.179
-0.285,-0.9940000000000001,1.311,-3.7230000000000003,18.25,9.033
-0.28,-1.056,1.2690000000000001,-0.183,20.447,15.564
-0.281,-1.111,1.207,3.7230000000000003,23.804000000000002,23.315
-0.28,-1.151,1.138,5.371,23.436999999999998,29.785
-0.307,-1.165,1.085,5.432,18.86,34.546
-0.35100000000000003,-1.156,1.051,4.395,13.610999999999999,39.611999999999995
-0.405,-1.15,1.002,4.761,14.526,44.983000000000004
-0.449,-1.147,0.9059999999999999,8.057,23.01,49.927
-0.48200000000000004,-1.145,0.787,9.46,33.02,57.129
-0.532,-1.117,0.665,7.751,38.025,67.993
-0.597,-1.038,0.53,5.615,37.537,81.726
-0.63,-0.919,0.384,4.0889999999999995,32.288000000000004,101.257
-0.65,-0.772,0.24,1.892,21.973000000000003,126.465
-0.6709999999999999,-0.52,0.109,-2.502,8.85,153.137
-0.659,-0.192,-0.034,-10.254000000000001,-3.784,177.49
-0.617,0.257,-0.217,-21.912,-12.512,199.34099999999998
-0.631,0.746,-0.32,-40.161,-22.278000000000002,217.52900000000002
-0.636,1.216,-0.257,-68.42,-36.865,227.234
-0.534,1.598,-0.075,-98.572,-49.011,226.99
-0.461,2.0540000000000003,0.095,-116.699,-49.622,221.00799999999998
-0.36700000000000005,2.4530000000000003,0.23800000000000002,-125.977,-40.588,213.37900000000002
-0.15,2.725,0.38799999999999996,-133.179,-25.94,206.726
0.212,2.915,0.65,-143.67700000000002,-10.559000000000001,201.90400000000002
0.49200000000000005,2.97,1.03,-153.015,-3.418,190.125
0.731,2.989,1.4340000000000002,-151.306,6.348,168.518
0.935,2.928,1.736,-135.132,21.545,143.555
1.1440000000000001,2.7880000000000003,1.864,-108.704,36.865,114.197
1.281,2.591,1.78,-70.557,53.101000000000006,79.468
1.2570000000000001,2.229,1.515,-25.33,58.35,38.574
1.08,1.906,1.216,18.738,53.894,-3.4789999999999996
0.873,1.643,0.946,52.856,44.495,-40.1
0.672,1.412,0.747,75.256,27.588,-64.941
0.493,1.2819999999999998,0.632,85.205,2.258,-82.214
0.368,1.232,0.581,83.86200000000001,-26.55,-98.633
0.233,1.147,0.561,76.538,-45.166000000000004,-109.49700000000001
0.152,1.0490000000000002,0.568,67.26100000000001,-51.27,-116.15
0.113,1.016,0.586,57.983000000000004,-48.766999999999996,-117.98100000000001
0.094,1.034,0.579,49.438,-43.091,-114.014
0.099,1.117,0.561,41.992,-41.321000000000005,-109.19200000000001
0.083,1.168,0.635,38.086,-49.193999999999996,-110.779
0.049,1.175,0.7240000000000001,42.968999999999994,-66.16199999999999,-116.211
0.040999999999999995,1.131,0.7759999999999999,57.556000000000004,-81.78699999999999,-115.051
-0.001,1.061,0.802,75.623,-89.96600000000001,-107.666
0.011000000000000001,1.0190000000000001,0.7959999999999999,85.205,-84.53399999999999,-102.417
0.036000000000000004,0.953,0.764,90.698,-74.097,-104.24799999999999
0.033,0.8390000000000001,0.741,92.46799999999999,-65.979,-109.25299999999999
-0.013000000000000001,0.6509999999999999,0.6970000000000001,92.102,-52.551,-113.586
-0.038,0.43799999999999994,0.619,90.149,-32.043,-117.126
-0.078,0.245,0.569,84.229,-19.531,-122.49799999999999
-0.102,0.06,0.539,74.46300000000001,-18.127,-125.977
-0.11900000000000001,-0.099,0.542,62.988,-22.888,-126.648
-0.146,-0.185,0.563,48.278999999999996,-32.836999999999996,-126.831
-0.18,-0.261,0.622,31.555,-43.701,-127.197
-0.245,-0.359,0.759,16.174,-49.988,-126.038
-0.32899999999999996,-0.423,0.9159999999999999,4.15,-51.758,-122.62
-0.39899999999999997,-0.47100000000000003,1.016,2.136,-47.668,-118.164
-0.45,-0.5379999999999999,1.094,10.559000000000001,-38.635,-111.26700000000001
-0.488,-0.578,1.157,20.569000000000003,-27.283,-101.868
-0.48100000000000004,-0.645,1.187,26.061999999999998,-13.489,-91.675
-0.469,-0.726,1.188,28.32,-0.244,-82.581
-0.479,-0.757,1.1540000000000001,29.175,8.301,-76.172
-0.488,-0.765,1.145,28.32,11.536,-69.763
-0.48100000000000004,-0.775,1.151,28.503,13.367,-64.27
-0.479,-0.8059999999999999,1.149,29.785,16.907,-58.288999999999994
-0.47600000000000003,-0.8190000000000001,1.1320000000000001,31.555,24.048000000000002,-51.453
-0.457,-0.833,1.095,33.751999999999995,33.875,-45.41
-0.441,-0.853,1.063,35.889,43.091,-40.283
-0.41,-0.872,1.046,36.865,50.476000000000006,-33.691
-0.306,-0.8809999999999999,0.977,37.964,57.251000000000005,-24.109
-0.096,-0.914,0.828,41.626000000000005,64.148,-11.841
0.14800000000000002,-0.897,0.655,43.57899999999999,66.16199999999999,-0.977
0.33399999999999996,-0.812,0.522,35.217,54.382,0.61
0.364,-0.71,0.509,16.113,26.916999999999998,-10.498
0.20600000000000002,-0.57,0.644,-9.705,-13.794,-30.029
-0.057999999999999996,-0.45,0.8390000000000001,-32.471,-57.922,-47.058
-0.348,-0.332,1.103,-44.678000000000004,-91.431,-51.758
-0.544,-0.188,1.358,-45.898,-104.79700000000001,-38.452
-0.584,-0.125,1.526,-35.156,-91.675,-14.099
-0.46399999999999997,-0.114,1.546,-17.822,-60.12,5.432
-0.299,-0.08800000000000001,1.4280000000000002,-0.183,-24.109,13.0
-0.182,-0.07400000000000001,1.255,13.367,5.92,10.742
-0.096,-0.081,1.093,19.836,29.968000000000004,7.141
-0.009000000000000001,-0.105,0.946,21.362,48.583999999999996,6.5920000000000005
0.066,-0.129,0.8290000000000001,20.569000000000003,56.273999999999994,9.583
0.14300000000000002,-0.133,0.735,18.921,53.162,15.503
0.221,-0.10300000000000001,0.6709999999999999,16.785,44.128,22.278000000000002
0.28,-0.071,0.64,13.732999999999999,33.325,27.831999999999997
0.318,-0.03,0.647,8.667,22.217,28.748
0.324,0.003,0.7,0.732,9.583,24.230999999999998
0.297,0.013999999999999999,0.773,-7.446000000000001,-1.4040000000000001,16.541
0.23600000000000002,0.012,0.8420000000000001,-13.062000000000001,-9.766,7.385
0.147,-0.0,0.917,-16.541,-15.93,0.061
0.084,-0.021,0.983,-17.395,-18.982,-3.4789999999999996
0.065,-0.027999999999999997,1.03,-16.235,-18.433,-3.7230000000000003
0.075,-0.034,1.063,-14.648,-13.855,-2.8689999999999998
0.095,-0.044000000000000004,1.094,-13.245,-8.301,-3.2960000000000003
0.099,-0.051,1.107,-11.169,-5.005,-5.432
0.09699999999999999,-0.059000000000000004,1.1159999999999999,-7.568,-2.93,-6.836
0.08900000000000001,-0.069,1.13,-4.15,-2.625,-6.226
0.091,-0.071,1.13,-0.5489999999999999,-2.0140000000000002,-3.845
0.102,-0.065,1.12,1.587,-0.488,-1.587
0.11900000000000001,-0.053,1.1059999999999999,2.502,1.709,-0.5489999999999999
0.127,-0.043,1.1,2.258,3.967,-0.42700000000000005
0.127,-0.037000000000000005,1.09,2.8689999999999998,5.492999999999999,-0.7929999999999999
0.11599999999999999,-0.035,1.062,5.31,6.775,-1.2209999999999999
0.10800000000000001,-0.045,1.031,7.812,7.751,-1.892
0.10099999999999999,-0.059000000000000004,1.001,9.155,7.202000000000001,-2.8080000000000003
0.095,-0.073,0.9690000000000001,9.888,6.897,-3.052
0.096,-0.08,0.9390000000000001,9.705,5.737,-2.38
0.098,-0.083,0.93,8.24,3.662,-1.709
0.095,-0.08800000000000001,0.929,6.7139999999999995,1.465,-1.77
0.083,-0.086,0.932,5.249,-0.61,-2.197
0.07200000000000001,-0.083,0.943,4.15,-2.563,-1.77
0.064,-0.077,0.9540000000000001,4.15,-3.3569999999999998,-1.099
0.067,-0.068,0.951,3.967,-1.892,-0.8540000000000001
0.08199999999999999,-0.05,0.945,3.54,0.61,-0.9159999999999999
0.08900000000000001,-0.040999999999999995,0.9490000000000001,2.93,3.235,-1.038
0.081,-0.044000000000000004,0.961,3.6010000000000004,5.432,-1.038
0.078,-0.054000000000000006,0.965,6.165,6.653,-0.8540000000000001
-0.406,-1.062,1.249,-0.61,39.551,-9.46
-0.451,-1.194,1.2,0.366,43.213,-3.052
-0.47200000000000003,-1.285,1.122,0.732,40.405,7.141
-0.488,-1.34,1.07,-0.42700000000000005,30.761999999999997,20.569000000000003
-0.49,-1.367,1.035,-4.456,17.944000000000003,35.583
-0.491,-1.359,0.993,-9.827,8.484,49.376999999999995
-0.473,-1.3130000000000002,0.938,-15.075999999999999,5.005,62.378
-0.47100000000000003,-1.3259999999999998,0.884,-19.592,6.042000000000001,72.876
-0.49,-1.329,0.804,-23.315,9.583,78.67399999999999
-0.52,-1.2830000000000001,0.6970000000000001,-25.024,12.755999999999998,85.32700000000001
-0.5670000000000001,-1.2229999999999999,0.5920000000000001,-27.649,11.963,96.49700000000001
-0.581,-1.08,0.486,-33.508,7.996,111.694
-0.5489999999999999,-0.865,0.375,-40.771,1.6480000000000001,128.54
-0.552,-0.632,0.29600000000000004,-48.461999999999996,-9.216000000000001,144.592
-0.5,-0.304,0.203,-57.495,-23.193,156.067
-0.423,0.061,0.142,-65.613,-36.316,162.537
-0.429,0.382,0.166,-70.74,-50.659,164.49
-0.451,0.685,0.204,-73.242,-61.768,162.72
-0.442,1.046,0.185,-71.167,-61.278999999999996,161.865
-0.423,1.383,0.151,-68.298,-54.81,163.81799999999998
-0.419,1.69,0.126,-73.303,-46.265,167.053
-0.33899999999999997,1.973,0.158,-90.271,-33.997,169.55599999999998
-0.233,2.215,0.254,-113.037,-23.743000000000002,170.41
-0.057,2.419,0.473,-132.202,-21.423000000000002,172.058
0.158,2.612,0.8540000000000001,-147.644,-30.884,175.903
0.39799999999999996,2.7880000000000003,1.2919999999999998,-159.363,-35.522,174.011
0.631,2.843,1.703,-154.907,-10.681,163.94
0.9079999999999999,2.763,1.906,-133.789,28.625,141.724
1.153,2.582,1.857,-93.384,71.472,110.535
1.285,2.3280000000000003,1.588,-40.283,100.525,75.378
1.318,2.065,1.249,7.263,106.62799999999999,36.194
1.253,1.775,0.95,40.588,96.31299999999999,-1.587
1.087,1.518,0.7440000000000001,61.035,74.219,-32.166
0.889,1.3119999999999998,0.635,72.083,43.152,-54.26
0.682,1.165,0.594,76.172,8.484,-70.923
0.506,1.091,0.6,74.46300000000001,-19.226,-83.49600000000001
0.37,1.0270000000000001,0.639,67.627,-32.593,-91.85799999999999
0.3,0.983,0.6759999999999999,58.105,-32.959,-97.961
0.21899999999999997,0.953,0.706,50.293,-25.756999999999998,-104.065
0.115,0.935,0.758,46.143,-21.118000000000002,-109.55799999999999
0.019,0.945,0.828,49.316,-23.743000000000002,-113.647
-0.068,0.9329999999999999,0.889,62.43899999999999,-29.846,-115.906
-0.087,0.9159999999999999,0.8859999999999999,80.75,-32.349000000000004,-114.13600000000001
-0.055,0.868,0.8370000000000001,94.971,-27.771,-108.154
-0.018000000000000002,0.841,0.7829999999999999,99.67,-20.203,-103.149
0.045,0.8240000000000001,0.7559999999999999,96.008,-15.991,-102.051
0.037000000000000005,0.779,0.735,92.041,-11.475,-100.647
0.113,0.629,0.703,87.402,-3.2960000000000003,-98.755
0.136,0.48100000000000004,0.6990000000000001,80.139,0.183,-96.069
0.121,0.344,0.684,75.195,-1.526,-94.84899999999999
0.087,0.217,0.684,74.34100000000001,-7.507000000000001,-96.069
0.021,0.087,0.703,75.684,-16.418,-99.365
-0.071,-0.012,0.701,76.294,-24.78,-104.065
-0.132,-0.064,0.7020000000000001,73.12,-30.64,-106.445
-0.17300000000000001,-0.121,0.71,63.599,-32.349000000000004,-105.40799999999999
-0.195,-0.16699999999999998,0.725,50.049,-32.288000000000004,-105.042
-0.201,-0.255,0.767,35.95,-31.189,-104.492
-0.247,-0.364,0.871,22.826999999999998,-29.296999999999997,-102.417
-0.285,-0.433,0.9390000000000001,13.0,-23.987,-96.436
-0.292,-0.48100000000000004,0.972,8.85,-17.273,-85.815
-0.317,-0.494,1.002,8.789,-15.625,-74.89
-0.32299999999999995,-0.51,1.028,12.878,-14.282,-65.308
-0.335,-0.519,1.04,19.47,-10.376,-57.556000000000004
-0.37200000000000005,-0.499,1.033,26.000999999999998,-6.653,-52.123999999999995
-0.39,-0.494,1.044,29.601999999999997,-2.747,-48.096000000000004
-0.402,-0.507,1.053,30.823,4.7,-44.556000000000004
-0.401,-0.517,1.024,32.836999999999996,15.015,-43.64
-0.41100000000000003,-0.525,0.992,33.875,22.888,-43.152
-0.42,-0.5529999999999999,0.968,33.813,28.991999999999997,-40.039
-0.37799999999999995,-0.602,0.9520000000000001,33.875,32.227,-34.119
-0.23199999999999998,-0.7040000000000001,0.882,33.325,35.766999999999996,-24.048000000000002
-0.011000000000000001,-0.84,0.784,29.419,41.748000000000005,-10.742
0.239,-0.912,0.6859999999999999,15.564,45.471000000000004,0.61
0.42,-0.915,0.665,-9.338,38.452,6.47
0.44299999999999995,-0.7759999999999999,0.726,-38.025,17.029,2.38
0.289,-0.57,0.8490000000000001,-63.17100000000001,-21.605999999999998,-12.939
0.049,-0.37200000000000005,1.018,-78.735,-68.726,-32.288000000000004
-0.24600000000000002,-0.20800000000000002,1.228,-83.74,-106.56700000000001,-47.791000000000004
-0.47600000000000003,-0.026000000000000002,1.351,-79.285,-121.887,-52.979
-0.526,0.08900000000000001,1.4040000000000001,-67.383,-111.755,-45.349
-0.46799999999999997,0.08199999999999999,1.415,-53.101000000000006,-85.022,-31.066999999999997
-0.355,0.040999999999999995,1.347,-41.87,-50.354,-18.921
-0.248,0.025,1.247,-35.583,-15.137,-11.902000000000001
-0.11599999999999999,0.033,1.161,-33.203,12.024000000000001,-2.625
0.019,0.04,1.094,-34.424,31.433000000000003,7.446000000000001
0.14300000000000002,0.046,1.057,-37.598,45.958999999999996,11.353
0.22,0.034,1.025,-39.185,53.162,8.423
0.271,0.025,0.9890000000000001,-36.194,53.833,5.249
0.33799999999999997,0.019,0.9740000000000001,-27.526999999999997,51.208,3.967
0.379,-0.009000000000000001,0.9329999999999999,-13.55,49.683,1.3430000000000002
0.39,-0.047,0.9079999999999999,0.9159999999999999,44.495,-5.005
0.314,-0.084,0.934,11.414000000000001,32.288000000000004,-15.503
0.16899999999999998,-0.115,0.985,17.761,20.447,-25.391
0.071,-0.145,1.005,23.375999999999998,13.915999999999999,-30.884
0.013000000000000001,-0.183,1.001,28.503,10.681,-32.471
-0.034,-0.212,0.993,30.823,7.507000000000001,-32.288000000000004
-0.07,-0.23399999999999999,0.9740000000000001,29.846,2.93,-31.189
-0.08199999999999999,-0.23800000000000002,0.9490000000000001,26.184,-2.0140000000000002,-28.381
-0.069,-0.222,0.929,20.081,-5.859,-24.17
-0.05,-0.19,0.9359999999999999,12.634,-7.935,-18.86
-0.022000000000000002,-0.16399999999999998,0.951,4.883,-8.789,-14.526
-0.005,-0.141,0.9420000000000001,1.6480000000000001,-9.46,-11.658
0.01,-0.111,0.92,2.563,-9.46,-10.802999999999999
0.011000000000000001,-0.078,0.909,4.638999999999999,-8.728,-11.963
-0.004,-0.071,0.95,5.492999999999999,-7.751,-14.648
-0.038,-0.086,0.9790000000000001,7.69,-5.553999999999999,-16.174
-0.055999999999999994,-0.095,0.9670000000000001,13.184000000000001,-3.54,-16.907
-0.054000000000000006,-0.107,0.943,18.066,-3.4789999999999996,-16.113
-0.05,-0.125,0.929,19.714000000000002,-2.747,-13.367
-0.052000000000000005,-0.147,0.92,18.982,-0.122,-10.132
-0.049,-0.159,0.905,17.822,2.625,-6.47
-0.038,-0.166,0.895,15.32,4.0280000000000005,-2.197
-0.019,-0.16,0.905,10.985999999999999,4.211,1.77
0.002,-0.153,0.914,6.47,3.845,5.127000000000001
0.021,-0.13699999999999998,0.9259999999999999,3.174,2.136,7.385
0.04,-0.10300000000000001,0.94,0.0,-1.16,9.094
0.073,-0.083,0.953,-2.319,-2.625,10.315
0.086,-0.071,0.9620000000000001,-3.7230000000000003,-2.991,10.071
0.095,-0.051,0.9690000000000001,-4.395,-3.6010000000000004,10.01
-0.414,-0.8759999999999999,1.371,21.912,29.906999999999996,5.249
-0.45299999999999996,-1.014,1.3119999999999998,27.160999999999998,44.067,2.6860000000000004
-0.494,-1.159,1.248,31.738000000000003,53.284,2.441
-0.518,-1.2770000000000001,1.165,34.546,55.725,4.211
-0.532,-1.383,1.093,36.010999999999996,51.147,11.597000000000001
-0.509,-1.443,1.034,36.194,38.879,24.719
-0.513,-1.4509999999999998,0.97,33.080999999999996,19.714000000000002,40.344
-0.518,-1.412,0.8959999999999999,27.771,0.244,56.885
-0.522,-1.3869999999999998,0.8370000000000001,22.522,-12.755999999999998,74.95100000000001
-0.534,-1.331,0.7879999999999999,15.075999999999999,-20.752,93.811
-0.535,-1.236,0.7240000000000001,3.845,-25.391,112.12200000000001
-0.518,-1.113,0.664,-10.802999999999999,-27.160999999999998,127.197
-0.516,-0.965,0.589,-27.283,-25.024,138.0
-0.498,-0.758,0.48,-40.771,-20.63,145.264
-0.495,-0.556,0.371,-50.049,-18.494,151.489
-0.511,-0.322,0.28300000000000003,-57.678000000000004,-21.24,157.41
-0.507,-0.005,0.22899999999999998,-62.43899999999999,-28.686999999999998,162.781
-0.507,0.35,0.204,-61.89,-39.124,169.678
-0.47600000000000003,0.726,0.152,-58.167,-49.071999999999996,176.208
-0.425,1.055,0.079,-59.20399999999999,-54.993,178.955
-0.406,1.357,0.004,-69.336,-55.176,177.063
-0.42100000000000004,1.67,-0.047,-84.351,-53.284,174.683
-0.353,2.029,0.021,-107.544,-53.65,175.232
-0.244,2.32,0.255,-140.991,-52.673,177.063
-0.055,2.544,0.581,-173.40099999999998,-43.091,178.162
0.145,2.7560000000000002,0.941,-188.782,-36.255,173.46200000000002
0.365,2.887,1.296,-184.937,-29.296999999999997,162.72
0.63,2.9139999999999997,1.629,-172.852,-23.926,145.813
0.887,2.8560000000000003,1.8840000000000001,-158.02,-10.681,120.3
1.099,2.682,1.935,-129.45600000000002,28.259,94.84899999999999
1.2309999999999999,2.432,1.7269999999999999,-78.918,79.041,67.688
1.245,2.18,1.3619999999999999,-18.921,106.62799999999999,31.677
1.21,1.926,0.98,25.391,100.34200000000001,-6.531000000000001
1.102,1.6580000000000001,0.695,53.955,77.087,-33.203
0.9590000000000001,1.4269999999999998,0.524,72.14399999999999,49.133,-51.27
